time,temperature,humidity,windspeed,city,THI,date
2024-07-03T22:00,26.6,92,3.3,温州,26.067600000000002,2024-07-03
2024-07-03T23:00,26.0,97,4.3,温州,25.81025,2024-07-03
2024-07-04T00:00,25.6,98,4.7,温州,25.4779,2024-07-04
2024-07-04T01:00,25.4,99,4.4,温州,25.340049999999998,2024-07-04
2024-07-04T02:00,25.1,100,4.7,温州,25.1,2024-07-04
2024-07-04T03:00,25.3,99,3.6,温州,25.2406,2024-07-04
2024-07-04T04:00,25.0,100,3.3,温州,25.0,2024-07-04
2024-07-04T05:00,25.4,100,1.8,温州,25.4,2024-07-04
2024-07-04T06:00,25.5,99,1.1,温州,25.4395,2024-07-04
2024-07-04T07:00,26.9,91,2.6,温州,26.286199999999997,2024-07-04
2024-07-04T08:00,28.2,85,3.1,温州,27.06975,2024-07-04
2024-07-04T09:00,29.7,79,3.1,温州,27.944399999999998,2024-07-04
2024-07-04T10:00,31.2,74,3.5,温州,28.811899999999998,2024-07-04
2024-07-04T11:00,32.7,68,3.8,温州,29.496800000000004,2024-07-04
2024-07-04T12:00,33.9,63,5.2,温州,29.952099999999998,2024-07-04
2024-07-04T13:00,34.3,64,7.9,温州,30.379599999999996,2024-07-04
2024-07-04T14:00,34.5,65,11.0,温州,30.65,2024-07-04
2024-07-04T15:00,33.8,63,15.1,温州,29.872449999999997,2024-07-04
2024-07-04T16:00,32.2,66,13.0,温州,28.890100000000004,2024-07-04
2024-07-04T17:00,31.4,70,8.2,温州,28.6115,2024-07-04
2024-07-04T18:00,30.6,74,8.1,温州,28.2977,2024-07-04
2024-07-04T19:00,29.3,80,6.8,温州,27.672,2024-07-04
2024-07-04T20:00,28.2,84,6.8,温州,26.9944,2024-07-04
2024-07-04T21:00,28.1,87,4.4,温州,27.1276,2024-07-04
2024-07-04T22:00,27.4,91,3.4,温州,26.76145,2024-07-04
2024-07-04T23:00,26.9,95,3.5,温州,26.558999999999997,2024-07-04
2024-07-05T00:00,26.4,98,4.0,温州,26.269099999999998,2024-07-05
2024-07-05T01:00,25.8,99,4.1,温州,25.73785,2024-07-05
2024-07-05T02:00,25.7,99,3.5,温州,25.6384,2024-07-05
2024-07-05T03:00,25.5,99,3.7,温州,25.4395,2024-07-05
2024-07-05T04:00,25.9,99,3.0,温州,25.8373,2024-07-05
2024-07-05T05:00,25.8,99,2.7,温州,25.73785,2024-07-05
2024-07-05T06:00,26.0,97,2.6,温州,25.81025,2024-07-05
2024-07-05T07:00,27.4,90,2.5,温州,26.6905,2024-07-05
2024-07-05T08:00,28.7,84,0.8,温州,27.4504,2024-07-05
2024-07-05T09:00,30.7,78,2.3,温州,28.7398,2024-07-05
2024-07-05T10:00,32.0,75,5.2,温州,29.59375,2024-07-05
2024-07-05T11:00,33.3,72,7.9,温州,30.404799999999998,2024-07-05
2024-07-05T12:00,34.1,69,10.4,温州,30.758200000000002,2024-07-05
2024-07-05T13:00,34.0,67,13.8,温州,30.46075,2024-07-05
2024-07-05T14:00,33.2,67,14.9,温州,29.805950000000003,2024-07-05
2024-07-05T15:00,32.5,68,14.1,温州,29.332,2024-07-05
2024-07-05T16:00,31.8,70,13.5,温州,28.9455,2024-07-05
2024-07-05T17:00,30.7,75,12.0,温州,28.4725,2024-07-05
2024-07-05T18:00,29.4,81,12.0,温州,27.84295,2024-07-05
2024-07-05T19:00,28.0,87,10.7,温州,27.03475,2024-07-05
2024-07-05T20:00,27.2,90,8.6,温州,26.5015,2024-07-05
2024-07-05T21:00,27.1,92,7.1,温州,26.5456,2024-07-05
2024-07-05T22:00,26.6,93,6.6,温州,26.13415,2024-07-05
2024-07-05T23:00,26.3,95,5.2,温州,25.9755,2024-07-05
2024-07-06T00:00,26.1,96,4.8,温州,25.8448,2024-07-06
2024-07-06T01:00,25.9,97,4.5,温州,25.7119,2024-07-06
2024-07-06T02:00,25.4,97,3.9,温州,25.220149999999997,2024-07-06
2024-07-06T03:00,24.9,98,4.0,温州,24.7856,2024-07-06
2024-07-06T04:00,24.6,99,3.6,温州,24.54445,2024-07-06
2024-07-06T05:00,25.1,99,2.2,温州,25.041700000000002,2024-07-06
2024-07-06T06:00,25.8,97,1.3,温州,25.61355,2024-07-06
2024-07-06T07:00,27.0,90,3.6,温州,26.3125,2024-07-06
2024-07-06T08:00,28.6,82,6.5,温州,27.2041,2024-07-06
2024-07-06T09:00,30.7,75,4.8,温州,28.4725,2024-07-06
2024-07-06T10:00,31.8,71,3.7,温州,29.04065,2024-07-06
2024-07-06T11:00,33.4,64,4.9,温州,29.657799999999998,2024-07-06
2024-07-06T12:00,34.2,62,7.0,温州,30.082700000000003,2024-07-06
2024-07-06T13:00,34.2,62,9.2,温州,30.082700000000003,2024-07-06
2024-07-06T14:00,33.3,68,14.1,温州,29.9912,2024-07-06
2024-07-06T15:00,33.0,68,11.8,温州,29.744,2024-07-06
2024-07-06T16:00,33.0,67,10.0,温州,29.64225,2024-07-06
2024-07-06T17:00,32.5,67,10.7,温州,29.233,2024-07-06
2024-07-06T18:00,31.1,72,11.3,温州,28.5436,2024-07-06
2024-07-06T19:00,29.6,78,9.1,温州,27.7729,2024-07-06
2024-07-06T20:00,28.9,79,8.1,温州,27.2368,2024-07-06
2024-07-06T21:00,28.6,83,7.0,温州,27.28165,2024-07-06
2024-07-06T22:00,28.2,84,5.9,温州,26.9944,2024-07-06
2024-07-06T23:00,27.9,84,5.6,温州,26.720799999999997,2024-07-06
2024-07-07T00:00,27.5,84,4.8,温州,26.355999999999998,2024-07-07
2024-07-07T01:00,27.0,86,4.6,温州,26.0375,2024-07-07
2024-07-07T02:00,26.5,89,4.6,温州,25.774,2024-07-07
2024-07-07T03:00,25.8,93,5.2,温州,25.36495,2024-07-07
2024-07-07T04:00,26.5,89,3.6,温州,25.774,2024-07-07
2024-07-07T05:00,26.1,91,3.3,温州,25.5258,2024-07-07
2024-07-07T06:00,26.5,91,1.8,温州,25.906,2024-07-07
2024-07-07T07:00,27.8,86,1.8,温州,26.7759,2024-07-07
2024-07-07T08:00,29.4,81,1.8,温州,27.84295,2024-07-07
2024-07-07T09:00,30.9,75,1.1,温州,28.645,2024-07-07
2024-07-07T10:00,32.3,70,1.4,温州,29.362999999999996,2024-07-07
2024-07-07T11:00,33.8,65,4.6,温州,30.084749999999996,2024-07-07
2024-07-07T12:00,34.7,61,11.6,温州,30.3671,2024-07-07
2024-07-07T13:00,34.0,61,17.7,温州,29.81725,2024-07-07
2024-07-07T14:00,34.3,57,13.0,温州,29.617299999999997,2024-07-07
2024-07-07T15:00,34.9,56,8.3,温州,29.9632,2024-07-07
2024-07-07T16:00,34.4,59,13.0,温州,29.91255,2024-07-07
2024-07-07T17:00,31.6,71,17.4,温州,28.87255,2024-07-07
2024-07-07T18:00,30.3,74,14.5,温州,28.0406,2024-07-07
2024-07-07T19:00,29.6,75,10.4,温州,27.52375,2024-07-07
2024-07-07T20:00,29.0,78,8.9,温州,27.2455,2024-07-07
2024-07-07T21:00,28.9,80,10.8,温州,27.316,2024-07-07
2024-07-07T22:00,28.5,81,9.4,温州,27.037,2024-07-07
2024-07-07T23:00,28.0,83,8.8,温州,26.73775,2024-07-07
2024-07-08T00:00,27.8,84,7.9,温州,26.6296,2024-07-08
2024-07-08T01:00,27.4,86,7.6,温州,26.406699999999997,2024-07-08
2024-07-08T02:00,27.0,89,6.0,温州,26.24375,2024-07-08
2024-07-08T03:00,26.1,93,4.0,温州,25.6534,2024-07-08
2024-07-08T04:00,25.9,95,4.3,温州,25.586499999999997,2024-07-08
2024-07-08T05:00,25.4,96,4.1,温州,25.1602,2024-07-08
2024-07-08T06:00,26.8,92,2.6,温州,26.2588,2024-07-08
2024-07-08T07:00,27.9,87,2.6,温州,26.941899999999997,2024-07-08
2024-07-08T08:00,29.2,81,2.6,温州,27.66385,2024-07-08
2024-07-08T09:00,31.1,74,2.8,温州,28.726200000000002,2024-07-08
2024-07-08T10:00,32.8,67,5.1,温州,29.47855,2024-07-08
2024-07-08T11:00,34.3,61,5.8,温州,30.052899999999998,2024-07-08
2024-07-08T12:00,35.2,58,6.6,温州,30.418300000000002,2024-07-08
2024-07-08T13:00,35.3,58,8.9,温州,30.495199999999997,2024-07-08
2024-07-08T14:00,34.5,61,7.2,温州,30.21,2024-07-08
2024-07-08T15:00,34.2,60,9.0,温州,29.866,2024-07-08
2024-07-08T16:00,34.0,58,7.9,温州,29.4955,2024-07-08
2024-07-08T17:00,33.3,62,13.5,温州,29.370799999999996,2024-07-08
2024-07-08T18:00,31.7,69,12.6,温州,28.7674,2024-07-08
2024-07-08T19:00,29.6,75,16.9,温州,27.52375,2024-07-08
2024-07-08T20:00,29.1,75,14.3,温州,27.0925,2024-07-08
2024-07-08T21:00,28.3,82,12.6,温州,26.9338,2024-07-08
2024-07-08T22:00,28.3,80,11.4,温州,26.782,2024-07-08
2024-07-08T23:00,27.8,82,9.6,温州,26.4833,2024-07-08
2024-07-09T00:00,27.4,83,11.1,温州,26.193849999999998,2024-07-09
2024-07-09T01:00,27.0,85,8.4,温州,25.96875,2024-07-09
2024-07-09T02:00,26.5,87,5.0,温州,25.642,2024-07-09
2024-07-09T03:00,26.0,91,4.7,温州,25.43075,2024-07-09
2024-07-09T04:00,25.4,93,4.5,温州,24.980349999999998,2024-07-09
2024-07-09T05:00,25.4,93,3.8,温州,24.980349999999998,2024-07-09
2024-07-09T06:00,26.4,90,0.4,温州,25.7455,2024-07-09
2024-07-09T07:00,27.6,85,3.6,温州,26.51925,2024-07-09
2024-07-09T08:00,29.1,78,3.9,温州,27.3334,2024-07-09
2024-07-09T09:00,30.5,70,7.7,温州,27.86,2024-07-09
2024-07-09T10:00,31.9,62,6.0,温州,28.263399999999997,2024-07-09
2024-07-09T11:00,33.1,59,2.3,温州,28.9057,2024-07-09
2024-07-09T12:00,33.9,58,3.3,温州,29.418599999999998,2024-07-09
2024-07-09T13:00,34.3,58,5.4,温州,29.7262,2024-07-09
2024-07-09T14:00,34.7,59,9.2,温州,30.1449,2024-07-09
2024-07-09T15:00,34.5,58,10.9,温州,29.88,2024-07-09
2024-07-09T16:00,33.4,59,11.3,温州,29.13805,2024-07-09
2024-07-09T17:00,33.0,60,10.2,温州,28.93,2024-07-09
2024-07-09T18:00,31.8,65,10.7,温州,28.46975,2024-07-09
2024-07-09T19:00,30.0,72,9.4,温州,27.613,2024-07-09
2024-07-09T20:00,29.0,76,7.9,温州,27.086,2024-07-09
2024-07-09T21:00,28.7,79,6.5,温州,27.0599,2024-07-09
2024-07-09T22:00,28.0,82,6.4,温州,26.6635,2024-07-09
2024-07-09T23:00,27.5,84,4.7,温州,26.355999999999998,2024-07-09
2024-07-10T00:00,27.0,88,2.9,温州,26.175,2024-07-10
2024-07-10T01:00,26.3,93,3.2,温州,25.8457,2024-07-10
2024-07-10T02:00,25.9,95,2.8,温州,25.586499999999997,2024-07-10
2024-07-10T03:00,26.2,94,1.0,温州,25.8139,2024-07-10
2024-07-10T04:00,26.0,96,1.3,温州,25.747,2024-07-10
2024-07-10T05:00,25.7,97,1.4,温州,25.5152,2024-07-10
2024-07-10T06:00,26.0,95,2.9,温州,25.68375,2024-07-10
2024-07-10T07:00,27.5,87,1.1,温州,26.5705,2024-07-10
2024-07-10T08:00,29.1,81,1.3,温州,27.5743,2024-07-10
2024-07-10T09:00,31.0,73,3.4,温州,28.54975,2024-07-10
2024-07-10T10:00,33.0,64,4.5,温州,29.337,2024-07-10
2024-07-10T11:00,34.4,58,4.7,温州,29.803099999999997,2024-07-10
2024-07-10T12:00,35.6,54,6.5,温州,30.2617,2024-07-10
2024-07-10T13:00,36.5,50,8.6,温州,30.45,2024-07-10
2024-07-10T14:00,36.8,49,9.8,温州,30.544849999999997,2024-07-10
2024-07-10T15:00,34.2,58,15.3,温州,29.6493,2024-07-10
2024-07-10T16:00,34.2,58,10.0,温州,29.6493,2024-07-10
2024-07-10T17:00,33.9,59,10.9,温州,29.525299999999998,2024-07-10
2024-07-10T18:00,32.3,65,10.2,温州,28.873499999999996,2024-07-10
2024-07-10T19:00,30.9,71,6.6,温州,28.2842,2024-07-10
2024-07-10T20:00,29.9,75,7.5,温州,27.7825,2024-07-10
2024-07-10T21:00,29.6,75,6.0,温州,27.52375,2024-07-10
2024-07-10T22:00,28.9,77,4.8,温州,27.0784,2024-07-10
2024-07-10T23:00,28.2,81,3.2,温州,26.768349999999998,2024-07-10
2024-07-11T00:00,27.5,88,4.0,温州,26.642,2024-07-11
2024-07-11T01:00,27.0,91,4.0,温州,26.38125,2024-07-11
2024-07-11T02:00,26.6,92,3.2,温州,26.067600000000002,2024-07-11
2024-07-11T03:00,26.5,94,2.5,温州,26.104,2024-07-11
2024-07-11T04:00,26.1,96,1.3,温州,25.8448,2024-07-11
2024-07-11T05:00,25.8,98,2.3,温州,25.6757,2024-07-11
2024-07-11T06:00,26.2,97,3.3,温州,26.00695,2024-07-11
2024-07-11T07:00,28.3,86,2.1,温州,27.2374,2024-07-11
2024-07-11T08:00,30.2,78,1.6,温州,28.3003,2024-07-11
2024-07-11T09:00,32.0,70,4.4,温州,29.1125,2024-07-11
2024-07-11T10:00,34.0,61,5.1,温州,29.81725,2024-07-11
2024-07-11T11:00,35.5,55,5.4,温州,30.302500000000002,2024-07-11
2024-07-11T12:00,36.8,50,2.7,温州,30.667499999999997,2024-07-11
2024-07-11T13:00,37.6,44,2.2,温州,30.4852,2024-07-11
2024-07-11T14:00,34.4,60,16.6,温州,30.022,2024-07-11
2024-07-11T15:00,34.8,56,11.3,温州,29.8874,2024-07-11
2024-07-11T16:00,35.2,55,10.0,温州,30.076750000000004,2024-07-11
2024-07-11T17:00,34.9,55,10.1,温州,29.851,2024-07-11
2024-07-11T18:00,33.9,59,7.2,温州,29.525299999999998,2024-07-11
2024-07-11T19:00,31.9,70,10.4,温州,29.028999999999996,2024-07-11
2024-07-11T20:00,30.5,75,5.4,温州,28.3,2024-07-11
2024-07-11T21:00,30.9,76,3.2,温州,28.7352,2024-07-11
2024-07-11T22:00,30.2,79,2.3,温州,28.38665,2024-07-11
2024-07-11T23:00,29.5,85,2.6,温州,28.2625,2024-07-11
2024-07-12T00:00,29.4,84,1.5,温州,28.0888,2024-07-12
2024-07-12T01:00,29.5,81,0.8,温州,27.9325,2024-07-12
2024-07-12T02:00,29.3,82,0.0,温州,27.8348,2024-07-12
2024-07-12T03:00,29.0,83,1.8,温州,27.64425,2024-07-12
2024-07-12T04:00,28.1,89,3.6,温州,27.2772,2024-07-12
2024-07-12T05:00,26.9,95,5.1,温州,26.558999999999997,2024-07-12
2024-07-12T06:00,28.1,89,3.9,温州,27.2772,2024-07-12
2024-07-12T07:00,29.1,83,2.2,温州,27.7349,2024-07-12
2024-07-12T08:00,30.9,73,2.3,温州,28.464599999999997,2024-07-12
2024-07-12T09:00,32.3,71,2.4,温州,29.460899999999995,2024-07-12
2024-07-12T10:00,34.2,61,2.5,温州,29.97435,2024-07-12
2024-07-12T11:00,35.8,52,3.6,温州,30.176799999999997,2024-07-12
2024-07-12T12:00,36.1,50,1.4,温州,30.16,2024-07-12
2024-07-12T13:00,34.8,55,4.2,温州,29.77575,2024-07-12
2024-07-12T14:00,29.9,81,8.2,温州,28.290699999999998,2024-07-12
2024-07-12T15:00,27.9,91,6.0,温州,27.2367,2024-07-12
2024-07-12T16:00,28.8,90,3.6,温州,28.0135,2024-07-12
2024-07-12T17:00,30.0,83,2.3,温州,28.55075,2024-07-12
2024-07-12T18:00,29.9,82,5.2,温州,28.3754,2024-07-12
2024-07-12T19:00,29.5,83,1.4,温州,28.0975,2024-07-12
2024-07-12T20:00,29.4,83,1.4,温州,28.00685,2024-07-12
2024-07-12T21:00,26.4,97,2.8,温州,26.20365,2024-07-12
2024-07-12T22:00,26.5,97,2.7,温州,26.302,2024-07-12
2024-07-12T23:00,26.1,98,1.9,温州,25.9724,2024-07-12
2024-07-13T00:00,25.9,99,3.1,温州,25.8373,2024-07-13
2024-07-13T01:00,25.6,99,3.4,温州,25.53895,2024-07-13
2024-07-13T02:00,25.8,99,3.2,温州,25.73785,2024-07-13
2024-07-13T03:00,25.5,100,3.8,温州,25.5,2024-07-13
2024-07-13T04:00,25.5,100,4.0,温州,25.5,2024-07-13
2024-07-13T05:00,25.9,99,2.5,温州,25.8373,2024-07-13
2024-07-13T06:00,26.2,97,2.3,温州,26.00695,2024-07-13
2024-07-13T07:00,27.5,91,2.7,温州,26.8565,2024-07-13
2024-07-13T08:00,28.8,84,2.5,温州,27.5416,2024-07-13
2024-07-13T09:00,30.5,81,1.8,温州,28.828,2024-07-13
2024-07-13T10:00,32.1,75,4.0,温州,29.68,2024-07-13
2024-07-13T11:00,33.5,70,2.5,温州,30.365,2024-07-13
2024-07-13T12:00,34.2,64,5.1,温州,30.299400000000002,2024-07-13
2024-07-13T13:00,34.8,61,5.8,温州,30.445649999999997,2024-07-13
2024-07-13T14:00,34.6,62,7.2,温州,30.3991,2024-07-13
2024-07-13T15:00,32.0,71,9.2,温州,29.20875,2024-07-13
2024-07-13T16:00,28.4,89,13.3,温州,27.55905,2024-07-13
2024-07-13T17:00,27.1,95,3.1,温州,26.753500000000003,2024-07-13
2024-07-13T18:00,27.5,93,1.6,温州,26.9995,2024-07-13
2024-07-13T19:00,27.1,96,0.7,温州,26.8228,2024-07-13
2024-07-13T20:00,27.0,95,2.0,温州,26.65625,2024-07-13
2024-07-13T21:00,27.8,95,2.6,温州,27.43425,2024-07-13
2024-07-13T22:00,27.5,97,3.0,温州,27.2855,2024-07-13
2024-07-13T23:00,27.7,96,2.2,温州,27.409599999999998,2024-07-13
2024-07-14T00:00,26.8,99,4.1,温州,26.73235,2024-07-14
2024-07-14T01:00,26.9,98,3.7,温州,26.763599999999997,2024-07-14
2024-07-14T02:00,26.6,99,3.3,温州,26.533450000000002,2024-07-14
2024-07-14T03:00,26.5,99,3.0,温州,26.434,2024-07-14
2024-07-14T04:00,25.9,100,3.9,温州,25.9,2024-07-14
2024-07-14T05:00,25.8,99,4.2,温州,25.73785,2024-07-14
2024-07-14T06:00,26.6,97,3.3,温州,26.40035,2024-07-14
2024-07-14T07:00,27.6,91,2.5,温州,26.95155,2024-07-14
2024-07-14T08:00,29.0,84,2.3,温州,27.724,2024-07-14
2024-07-14T09:00,30.5,78,3.2,温州,28.564,2024-07-14
2024-07-14T10:00,32.1,71,1.6,温州,29.2928,2024-07-14
2024-07-14T11:00,33.4,66,0.7,温州,29.8657,2024-07-14
2024-07-14T12:00,34.3,64,2.5,温州,30.379599999999996,2024-07-14
2024-07-14T13:00,34.2,66,8.2,温州,30.5161,2024-07-14
2024-07-14T14:00,33.8,69,8.4,温州,30.509349999999998,2024-07-14
2024-07-14T15:00,33.2,68,9.8,温州,29.908800000000003,2024-07-14
2024-07-14T16:00,32.1,74,4.7,温州,29.5832,2024-07-14
2024-07-14T17:00,31.0,77,5.8,温州,28.91275,2024-07-14
2024-07-14T18:00,30.0,81,10.2,温州,28.38025,2024-07-14
2024-07-14T19:00,28.9,85,6.5,温州,27.712,2024-07-14
2024-07-14T20:00,28.1,89,5.5,温州,27.2772,2024-07-14
2024-07-14T21:00,27.7,90,3.6,温州,26.974,2024-07-14
2024-07-14T22:00,27.5,91,5.1,温州,26.8565,2024-07-14
2024-07-14T23:00,27.3,92,3.6,温州,26.736800000000002,2024-07-14
2024-07-15T00:00,27.0,95,2.3,温州,26.65625,2024-07-15
2024-07-15T01:00,26.5,97,2.7,温州,26.302,2024-07-15
2024-07-15T02:00,26.0,98,3.3,温州,25.8735,2024-07-15
2024-07-15T03:00,25.8,99,3.3,温州,25.73785,2024-07-15
2024-07-15T04:00,25.3,99,4.0,温州,25.2406,2024-07-15
2024-07-15T05:00,25.4,100,2.7,温州,25.4,2024-07-15
2024-07-15T06:00,26.4,98,1.6,温州,26.269099999999998,2024-07-15
2024-07-15T07:00,27.5,90,1.9,温州,26.785,2024-07-15
2024-07-15T08:00,29.1,81,4.3,温州,27.5743,2024-07-15
2024-07-15T09:00,30.8,75,6.0,温州,28.55875,2024-07-15
2024-07-15T10:00,32.1,68,7.2,温州,29.0024,2024-07-15
2024-07-15T11:00,33.2,62,8.9,温州,29.291700000000002,2024-07-15
2024-07-15T12:00,33.5,60,10.0,温州,29.32,2024-07-15
2024-07-15T13:00,33.4,60,13.0,温州,29.241999999999997,2024-07-15
2024-07-15T14:00,33.0,61,13.7,温州,29.03175,2024-07-15
2024-07-15T15:00,32.1,65,13.9,温州,28.712,2024-07-15
2024-07-15T16:00,31.2,69,13.9,温州,28.352649999999997,2024-07-15
2024-07-15T17:00,30.3,73,11.9,温州,27.9537,2024-07-15
2024-07-15T18:00,29.7,75,11.3,温州,27.61,2024-07-15
2024-07-15T19:00,28.9,81,8.9,温州,27.3952,2024-07-15
2024-07-15T20:00,28.0,86,6.0,温州,26.9605,2024-07-15
2024-07-15T21:00,28.2,87,8.2,温州,27.22045,2024-07-15
2024-07-15T22:00,27.8,90,6.9,温州,27.0685,2024-07-15
2024-07-15T23:00,27.5,91,7.1,温州,26.8565,2024-07-15
2024-07-16T00:00,27.0,94,4.8,温州,26.5875,2024-07-16
2024-07-16T01:00,26.4,97,3.3,温州,26.20365,2024-07-16
2024-07-16T02:00,26.4,97,2.2,温州,26.20365,2024-07-16
2024-07-16T03:00,26.5,97,1.8,温州,26.302,2024-07-16
2024-07-16T04:00,26.1,98,2.8,温州,25.9724,2024-07-16
2024-07-16T05:00,25.9,99,3.6,温州,25.8373,2024-07-16
2024-07-16T06:00,26.4,97,5.1,温州,26.20365,2024-07-16
2024-07-16T07:00,27.6,90,5.8,温州,26.8795,2024-07-16
2024-07-16T08:00,29.2,81,13.0,温州,27.66385,2024-07-16
2024-07-16T09:00,30.1,75,16.0,温州,27.955000000000002,2024-07-16
2024-07-16T10:00,30.5,73,16.9,温州,28.124,2024-07-16
2024-07-16T11:00,31.6,67,16.1,温州,28.49635,2024-07-16
2024-07-16T12:00,32.0,65,15.0,温州,28.63125,2024-07-16
2024-07-16T13:00,32.3,64,15.7,温州,28.775599999999997,2024-07-16
2024-07-16T14:00,31.9,66,18.8,温州,28.6462,2024-07-16
2024-07-16T15:00,31.6,67,19.0,温州,28.49635,2024-07-16
2024-07-16T16:00,31.1,68,19.0,温州,28.1784,2024-07-16
2024-07-16T17:00,30.5,70,17.8,温州,27.86,2024-07-16
2024-07-16T18:00,29.6,73,14.7,温州,27.35765,2024-07-16
2024-07-16T19:00,28.5,79,9.6,温州,26.883,2024-07-16
2024-07-16T20:00,27.8,84,5.9,温州,26.6296,2024-07-16
2024-07-16T21:00,28.0,85,9.2,温州,26.88625,2024-07-16
2024-07-16T22:00,27.8,86,6.9,温州,26.7759,2024-07-16
2024-07-16T23:00,26.9,91,4.1,温州,26.286199999999997,2024-07-16
2024-07-17T00:00,26.9,91,4.1,温州,26.286199999999997,2024-07-17
2024-07-17T01:00,26.8,92,2.3,温州,26.2588,2024-07-17
2024-07-17T02:00,25.9,96,2.6,温州,25.649199999999997,2024-07-17
2024-07-17T03:00,25.1,98,4.8,温州,24.9834,2024-07-17
2024-07-17T04:00,25.0,99,5.1,温州,24.94225,2024-07-17
2024-07-17T05:00,25.2,99,1.8,温州,25.14115,2024-07-17
2024-07-17T06:00,25.6,98,1.1,温州,25.4779,2024-07-17
2024-07-17T07:00,27.4,89,2.5,温州,26.61955,2024-07-17
2024-07-17T08:00,29.0,80,3.8,温州,27.405,2024-07-17
2024-07-17T09:00,30.8,73,3.1,温州,28.37945,2024-07-17
2024-07-17T10:00,32.0,66,2.7,温州,28.7275,2024-07-17
2024-07-17T11:00,33.3,61,3.7,温州,29.2674,2024-07-17
2024-07-17T12:00,34.3,58,7.2,温州,29.7262,2024-07-17
2024-07-17T13:00,34.6,58,8.9,温州,29.9569,2024-07-17
2024-07-17T14:00,34.0,62,11.3,温州,29.9245,2024-07-17
2024-07-17T15:00,33.9,59,13.4,温州,29.525299999999998,2024-07-17
2024-07-17T16:00,33.4,59,11.0,温州,29.13805,2024-07-17
2024-07-17T17:00,32.8,59,10.7,温州,28.67335,2024-07-17
2024-07-17T18:00,31.4,66,10.5,温州,28.2397,2024-07-17
2024-07-17T19:00,29.9,74,7.8,温州,27.697799999999997,2024-07-17
2024-07-17T20:00,29.5,75,7.1,温州,27.4375,2024-07-17
2024-07-17T21:00,29.6,74,8.2,温州,27.4407,2024-07-17
2024-07-17T22:00,29.9,68,10.3,温州,27.1896,2024-07-17
2024-07-17T23:00,29.5,68,9.3,温州,26.86,2024-07-17
2024-07-18T00:00,28.8,72,5.5,温州,26.5978,2024-07-18
2024-07-18T01:00,27.5,81,4.9,温州,26.1415,2024-07-18
2024-07-18T02:00,27.4,82,3.4,温州,26.122899999999998,2024-07-18
2024-07-18T03:00,27.9,78,1.1,温州,26.278599999999997,2024-07-18
2024-07-18T04:00,27.5,81,0.8,温州,26.1415,2024-07-18
2024-07-18T05:00,27.0,84,2.3,温州,25.9,2024-07-18
2024-07-18T06:00,27.0,86,3.4,温州,26.0375,2024-07-18
2024-07-18T07:00,28.6,79,2.6,温州,26.97145,2024-07-18
2024-07-18T08:00,30.2,73,2.6,温州,27.86855,2024-07-18
2024-07-18T09:00,32.2,67,1.6,温州,28.987450000000003,2024-07-18
2024-07-18T10:00,33.8,60,3.7,温州,29.554,2024-07-18
2024-07-18T11:00,35.3,55,5.1,温州,30.151999999999997,2024-07-18
2024-07-18T12:00,36.3,52,7.2,温州,30.5448,2024-07-18
2024-07-18T13:00,36.8,49,10.0,温州,30.544849999999997,2024-07-18
2024-07-18T14:00,36.0,50,12.0,温州,30.0875,2024-07-18
2024-07-18T15:00,36.6,45,12.2,温州,29.914749999999998,2024-07-18
2024-07-18T16:00,35.6,47,14.5,温州,29.44935,2024-07-18
2024-07-18T17:00,34.1,56,11.0,温州,29.3568,2024-07-18
2024-07-18T18:00,32.5,62,8.9,温州,28.738,2024-07-18
2024-07-18T19:00,31.0,68,8.0,温州,28.096,2024-07-18
2024-07-18T20:00,30.0,74,7.7,温州,27.7835,2024-07-18
2024-07-18T21:00,30.0,79,6.5,温州,28.20975,2024-07-18
2024-07-18T22:00,29.2,82,5.0,温州,27.744699999999998,2024-07-18
2024-07-18T23:00,28.6,86,3.6,温州,27.514300000000002,2024-07-18
2024-07-19T00:00,28.0,90,3.3,温州,27.2575,2024-07-19
2024-07-19T01:00,27.2,95,4.1,温州,26.850749999999998,2024-07-19
2024-07-19T02:00,27.0,95,3.9,温州,26.65625,2024-07-19
2024-07-19T03:00,27.0,96,3.7,温州,26.725,2024-07-19
2024-07-19T04:00,26.1,99,3.6,温州,26.0362,2024-07-19
2024-07-19T05:00,26.4,98,3.7,温州,26.269099999999998,2024-07-19
2024-07-19T06:00,26.8,97,2.5,温州,26.59705,2024-07-19
2024-07-19T07:00,28.6,87,1.1,温州,27.59185,2024-07-19
2024-07-19T08:00,30.4,78,0.7,温州,28.4761,2024-07-19
2024-07-19T09:00,32.2,70,2.9,温州,29.279500000000002,2024-07-19
2024-07-19T10:00,34.0,64,3.5,温州,30.139,2024-07-19
2024-07-19T11:00,35.7,56,6.5,温州,30.5696,2024-07-19
2024-07-19T12:00,36.3,54,11.2,温州,30.784599999999998,2024-07-19
2024-07-19T13:00,36.2,52,13.7,温州,30.471200000000003,2024-07-19
2024-07-19T14:00,36.3,51,12.1,温州,30.424899999999997,2024-07-19
2024-07-19T15:00,34.4,56,16.3,温州,29.5842,2024-07-19
2024-07-19T16:00,33.5,60,13.6,温州,29.32,2024-07-19
2024-07-19T17:00,32.5,64,10.8,温州,28.936,2024-07-19
2024-07-19T18:00,31.5,68,11.5,温州,28.508,2024-07-19
2024-07-19T19:00,30.2,74,11.5,温州,27.9549,2024-07-19
